vintage,iso3c,measure,variant,years,value
weo-2026-04,UGA,working_age,Medium,2011,16271.149
weo-2026-04,UGA,working_age,Medium,2012,16830.825
weo-2026-04,UGA,working_age,Medium,2013,17410.759
weo-2026-04,UGA,working_age,Medium,2014,18048.05
weo-2026-04,UGA,working_age,Medium,2015,18762.724000000002
weo-2026-04,UGA,working_age,Medium,2016,19600.737999999998
weo-2026-04,UGA,working_age,Medium,2017,20536.342
weo-2026-04,UGA,working_age,Medium,2018,21473.938000000002
weo-2026-04,UGA,working_age,Medium,2019,22445.949
weo-2026-04,UGA,working_age,Medium,2020,23435.304
weo-2026-04,UGA,working_age,Medium,2021,24416.2
weo-2026-04,UGA,working_age,Medium,2022,25349.069000000003
weo-2026-04,UGA,working_age,Medium,2023,26231.434
weo-2026-04,UGA,working_age,Medium,2024,27142.399999999998
weo-2026-04,UGA,working_age,Medium,2025,28087.156
weo-2026-04,UGA,working_age,Medium,2026,29050.588
weo-2026-04,UGA,working_age,Medium,2027,30027.854000000003
weo-2026-04,UGA,working_age,Medium,2028,31015.286
weo-2026-04,UGA,working_age,Medium,2029,32010.715
weo-2026-04,UGA,working_age,Medium,2030,33015.829
weo-2026-04,UGA,working_age,Medium,2031,34034.07
weo-2026-04,UGA,working_age,Medium,2032,35071.43
weo-2026-04,UGA,working_age,Medium,2033,36131.487
weo-2026-04,UGA,working_age,Medium,2034,37214.263
weo-2026-04,UGA,working_age,Medium,2035,38321.987
weo-2026-04,UGA,working_age,Medium,2036,39448.884
weo-2026-04,UGA,working_age,Medium,2037,40592.023
weo-2026-04,UGA,working_age,Medium,2038,41746.255000000005
weo-2026-04,UGA,working_age,Medium,2039,42897.147
weo-2026-04,UGA,working_age,Medium,2040,44045.106
weo-2026-04,UGA,working_age,Medium,2041,45197.822
weo-2026-04,UGA,working_age,Medium,2042,46354.952
weo-2026-04,UGA,working_age,Medium,2043,47512.423
weo-2026-04,UGA,working_age,Medium,2044,48663.125
weo-2026-04,UGA,working_age,Medium,2045,49800.416
weo-2026-04,UGA,working_age,Medium,2046,50924.76
weo-2026-04,UGA,working_age,Medium,2047,52035.1
weo-2026-04,UGA,working_age,Medium,2048,53127.939
weo-2026-04,UGA,working_age,Medium,2049,54197.046
weo-2026-04,UGA,working_age,Medium,2050,55240.025
weo-2026-04,UGA,working_age,Medium,2051,56257.981
weo-2026-04,UGA,working_age,Medium,2052,57253.209
weo-2026-04,UGA,working_age,Medium,2053,58228.087999999996
weo-2026-04,UGA,working_age,Medium,2054,59178.313
weo-2026-04,UGA,working_age,Medium,2055,60099.029
weo-2026-04,UGA,working_age,Medium,2056,60993.532
weo-2026-04,UGA,working_age,Medium,2057,61866.852999999996
weo-2026-04,UGA,working_age,Medium,2058,62716.138
weo-2026-04,UGA,working_age,Medium,2059,63536.159
weo-2026-04,UGA,working_age,Medium,2060,64324.491
weo-2026-04,UGA,working_age,Medium,2061,65095.614
weo-2026-04,UGA,working_age,Medium,2062,65848.956
weo-2026-04,UGA,working_age,Medium,2063,66573.771
weo-2026-04,UGA,working_age,Medium,2064,67275.427
weo-2026-04,UGA,working_age,Medium,2065,67949.606
weo-2026-04,UGA,working_age,Medium,2066,68598.858
weo-2026-04,UGA,working_age,Medium,2067,69228.725
weo-2026-04,UGA,working_age,Medium,2068,69838.967
weo-2026-04,UGA,working_age,Medium,2069,70426.87
weo-2026-04,UGA,working_age,Medium,2070,70996.119
weo-2026-04,UGA,working_age,Medium,2071,71542.54699999999
weo-2026-04,UGA,working_age,Medium,2072,72060.208
weo-2026-04,UGA,working_age,Medium,2073,72549.91
weo-2026-04,UGA,working_age,Medium,2074,73008.74
weo-2026-04,UGA,working_age,Medium,2075,73438.006
weo-2026-04,UGA,working_age,Medium,2076,73839.121
weo-2026-04,UGA,working_age,Medium,2077,74210.495
weo-2026-04,UGA,working_age,Medium,2078,74557.302
weo-2026-04,UGA,working_age,Medium,2079,74877.387
weo-2026-04,UGA,working_age,Medium,2080,75170.344
weo-2026-04,UGA,working_age,Medium,2081,75434.631
weo-2026-04,UGA,working_age,Medium,2082,75660.281
weo-2026-04,UGA,working_age,Medium,2083,75848.269
weo-2026-04,UGA,working_age,Medium,2084,75995.035
weo-2026-04,UGA,working_age,Medium,2085,76100.874
weo-2026-04,UGA,working_age,Medium,2086,76170.793
weo-2026-04,UGA,working_age,Medium,2087,76216.669
weo-2026-04,UGA,working_age,Medium,2088,76241.623
weo-2026-04,UGA,working_age,Medium,2089,76245.45
weo-2026-04,UGA,working_age,Medium,2090,76228.10800000001
weo-2026-04,UGA,working_age,Medium,2091,76184.423
weo-2026-04,UGA,working_age,Medium,2092,76121.734
weo-2026-04,UGA,working_age,Medium,2093,76041.799
weo-2026-04,UGA,working_age,Medium,2094,75939.857
weo-2026-04,UGA,working_age,Medium,2095,75827.15
weo-2026-04,UGA,working_age,Medium,2096,75698.54
weo-2026-04,UGA,working_age,Medium,2097,75550.929
weo-2026-04,UGA,working_age,Medium,2098,75392.159
weo-2026-04,UGA,working_age,Medium,2099,75223.795
weo-2026-04,UGA,working_age,High,2009,15197.025
weo-2026-04,UGA,working_age,High,2010,15726.956
weo-2026-04,UGA,working_age,High,2011,16271.149
weo-2026-04,UGA,working_age,High,2012,16830.825
weo-2026-04,UGA,working_age,High,2013,17410.759
weo-2026-04,UGA,working_age,High,2014,18048.05
weo-2026-04,UGA,working_age,High,2015,18762.724000000002
weo-2026-04,UGA,working_age,High,2016,19600.737999999998
weo-2026-04,UGA,working_age,High,2017,20536.342
weo-2026-04,UGA,working_age,High,2018,21473.938000000002
weo-2026-04,UGA,working_age,High,2019,22445.949
weo-2026-04,UGA,working_age,High,2020,23435.304
weo-2026-04,UGA,working_age,High,2021,24416.2
weo-2026-04,UGA,working_age,High,2022,25349.069000000003
weo-2026-04,UGA,working_age,High,2023,26231.434
weo-2026-04,UGA,working_age,High,2024,27142.399999999998
weo-2026-04,UGA,working_age,High,2025,28087.156
weo-2026-04,UGA,working_age,High,2026,29050.588
weo-2026-04,UGA,working_age,High,2027,30027.854000000003
weo-2026-04,UGA,working_age,High,2028,31015.286
weo-2026-04,UGA,working_age,High,2029,32010.715
weo-2026-04,UGA,working_age,High,2030,33015.829
weo-2026-04,UGA,working_age,High,2031,34034.07
weo-2026-04,UGA,working_age,High,2032,35071.43
weo-2026-04,UGA,working_age,High,2033,36131.487
weo-2026-04,UGA,working_age,High,2034,37214.263
weo-2026-04,UGA,working_age,High,2035,38321.987
weo-2026-04,UGA,working_age,High,2036,39448.884
weo-2026-04,UGA,working_age,High,2037,40592.023
weo-2026-04,UGA,working_age,High,2038,41746.255000000005
weo-2026-04,UGA,working_age,High,2039,42946.642
weo-2026-04,UGA,working_age,High,2040,44195.253000000004
weo-2026-04,UGA,working_age,High,2041,45451.932
weo-2026-04,UGA,working_age,High,2042,46716.307
weo-2026-04,UGA,working_age,High,2043,47984.277
weo-2026-04,UGA,working_age,High,2044,49282.411
weo-2026-04,UGA,working_age,High,2045,50605.558
weo-2026-04,UGA,working_age,High,2046,51921.55
weo-2026-04,UGA,working_age,High,2047,53228.598
weo-2026-04,UGA,working_age,High,2048,54522.865
weo-2026-04,UGA,working_age,High,2049,55823.569
weo-2026-04,UGA,working_age,High,2050,57129.345
weo-2026-04,UGA,working_age,High,2051,58416.492
weo-2026-04,UGA,working_age,High,2052,59686.908
weo-2026-04,UGA,working_age,High,2053,60942.996
weo-2026-04,UGA,working_age,High,2054,62180.802
weo-2026-04,UGA,working_age,High,2055,63396.36
weo-2026-04,UGA,working_age,High,2056,64594.395000000004
weo-2026-04,UGA,working_age,High,2057,65781.663
weo-2026-04,UGA,working_age,High,2058,66956.958
weo-2026-04,UGA,working_age,High,2059,68116.325
weo-2026-04,UGA,working_age,High,2060,69258.394
weo-2026-04,UGA,working_age,High,2061,70398.669
weo-2026-04,UGA,working_age,High,2062,71537.598
weo-2026-04,UGA,working_age,High,2063,72665.432
weo-2026-04,UGA,working_age,High,2064,73788.32
weo-2026-04,UGA,working_age,High,2065,74902.467
weo-2026-04,UGA,working_age,High,2066,76010.969
weo-2026-04,UGA,working_age,High,2067,77120.082
weo-2026-04,UGA,working_age,High,2068,78230.195
weo-2026-04,UGA,working_age,High,2069,79338.82400000001
weo-2026-04,UGA,working_age,High,2070,80449.427
weo-2026-04,UGA,working_age,High,2071,81557.291
weo-2026-04,UGA,working_age,High,2072,82655.92
weo-2026-04,UGA,working_age,High,2073,83745.82800000001
weo-2026-04,UGA,working_age,High,2074,84823.629
weo-2026-04,UGA,working_age,High,2075,85889.987
weo-2026-04,UGA,working_age,High,2076,86946.07
weo-2026-04,UGA,working_age,High,2077,87990.068
weo-2026-04,UGA,working_age,High,2078,89026.729
weo-2026-04,UGA,working_age,High,2079,90053.486
weo-2026-04,UGA,working_age,High,2080,91069.559
weo-2026-04,UGA,working_age,High,2081,92072.957
weo-2026-04,UGA,working_age,High,2082,93053.283
weo-2026-04,UGA,working_age,High,2083,94011.365
weo-2026-04,UGA,working_age,High,2084,94943.70300000001
weo-2026-04,UGA,working_age,High,2085,95850.713
weo-2026-04,UGA,working_age,High,2086,96737.495
weo-2026-04,UGA,working_age,High,2087,97615.987
weo-2026-04,UGA,working_age,High,2088,98489.479
weo-2026-04,UGA,working_age,High,2089,99317.024
weo-2026-04,UGA,working_age,High,2090,100097.415
weo-2026-04,UGA,working_age,High,2091,100865.29000000001
weo-2026-04,UGA,working_age,High,2092,101627.948
weo-2026-04,UGA,working_age,High,2093,102386.948
weo-2026-04,UGA,working_age,High,2094,103109.941
weo-2026-04,UGA,working_age,High,2095,103807.508
weo-2026-04,UGA,working_age,High,2096,104501.808
weo-2026-04,UGA,working_age,High,2097,105190.318
weo-2026-04,UGA,working_age,High,2098,105880.508
weo-2026-04,UGA,working_age,High,2099,106552.337
weo-2026-04,UGA,total,Low,2009,31451.148
weo-2026-04,UGA,total,Low,2010,32390.803
weo-2026-04,UGA,total,Low,2011,33354.544
weo-2026-04,UGA,total,Low,2012,34337.437
weo-2026-04,UGA,total,Low,2013,35337.041
weo-2026-04,UGA,total,Low,2014,36395.54
weo-2026-04,UGA,total,Low,2015,37531.445
weo-2026-04,UGA,total,Low,2016,38799.154
weo-2026-04,UGA,total,Low,2017,40177.388
weo-2026-04,UGA,total,Low,2018,41565.831
weo-2026-04,UGA,total,Low,2019,42999.639
weo-2026-04,UGA,total,Low,2020,44457.154
weo-2026-04,UGA,total,Low,2021,45910.932
weo-2026-04,UGA,total,Low,2022,47312.721
weo-2026-04,UGA,total,Low,2023,48656.603
weo-2026-04,UGA,total,Low,2024,49964.639
weo-2026-04,UGA,total,Low,2025,51232.141
weo-2026-04,UGA,total,Low,2026,52503.511
weo-2026-04,UGA,total,Low,2027,53778.049
weo-2026-04,UGA,total,Low,2028,55054.941
weo-2026-04,UGA,total,Low,2029,56295.482
weo-2026-04,UGA,total,Low,2030,57496.891
weo-2026-04,UGA,total,Low,2031,58694.088
weo-2026-04,UGA,total,Low,2032,59881.556
weo-2026-04,UGA,total,Low,2033,61053.914
weo-2026-04,UGA,total,Low,2034,62189.945
weo-2026-04,UGA,total,Low,2035,63296.392
weo-2026-04,UGA,total,Low,2036,64393.579
weo-2026-04,UGA,total,Low,2037,65485.664
weo-2026-04,UGA,total,Low,2038,66572.457
weo-2026-04,UGA,total,Low,2039,67641.097
weo-2026-04,UGA,total,Low,2040,68695.763
weo-2026-04,UGA,total,Low,2041,69744.305
weo-2026-04,UGA,total,Low,2042,70789.027
weo-2026-04,UGA,total,Low,2043,71827.389
weo-2026-04,UGA,total,Low,2044,72852.513
weo-2026-04,UGA,total,Low,2045,73856.193
weo-2026-04,UGA,total,Low,2046,74840.618
weo-2026-04,UGA,total,Low,2047,75810.66
weo-2026-04,UGA,total,Low,2048,76761.912
weo-2026-04,UGA,total,Low,2049,77684.093
weo-2026-04,UGA,total,Low,2050,78575.88
weo-2026-04,UGA,total,Low,2051,79440.391
weo-2026-04,UGA,total,Low,2052,80279.055
weo-2026-04,UGA,total,Low,2053,81092.2
weo-2026-04,UGA,total,Low,2054,81872.619
weo-2026-04,UGA,total,Low,2055,82615.785
weo-2026-04,UGA,total,Low,2056,83323.814
weo-2026-04,UGA,total,Low,2057,84001.246
weo-2026-04,UGA,total,Low,2058,84648.34
weo-2026-04,UGA,total,Low,2059,85260.651
weo-2026-04,UGA,total,Low,2060,85833.094
weo-2026-04,UGA,total,Low,2061,86376.294
weo-2026-04,UGA,total,Low,2062,86892.976
weo-2026-04,UGA,total,Low,2063,87371.502
weo-2026-04,UGA,total,Low,2064,87816.227
weo-2026-04,UGA,total,Low,2065,88224.988
weo-2026-04,UGA,total,Low,2066,88598.997
weo-2026-04,UGA,total,Low,2067,88941.898
weo-2026-04,UGA,total,Low,2068,89250.489
weo-2026-04,UGA,total,Low,2069,89523.431
weo-2026-04,UGA,total,Low,2070,89767.774
weo-2026-04,UGA,total,Low,2071,89980.256
weo-2026-04,UGA,total,Low,2072,90157.457
weo-2026-04,UGA,total,Low,2073,90300.55
weo-2026-04,UGA,total,Low,2074,90410.203
weo-2026-04,UGA,total,Low,2075,90494.287
weo-2026-04,UGA,total,Low,2076,90549.942
weo-2026-04,UGA,total,Low,2077,90567.804
weo-2026-04,UGA,total,Low,2078,90551.245
weo-2026-04,UGA,total,Low,2079,90497.739
weo-2026-04,UGA,total,Low,2080,90410.796
weo-2026-04,UGA,total,Low,2081,90292.117
weo-2026-04,UGA,total,Low,2082,90137.029
weo-2026-04,UGA,total,Low,2083,89953.15
weo-2026-04,UGA,total,Low,2084,89730.975
weo-2026-04,UGA,total,Low,2085,89467.364
weo-2026-04,UGA,total,Low,2086,89168.17
weo-2026-04,UGA,total,Low,2087,88843.768
weo-2026-04,UGA,total,Low,2088,88492.801
weo-2026-04,UGA,total,Low,2089,88111.691
weo-2026-04,UGA,total,Low,2090,87698.97899999999
weo-2026-04,UGA,total,Low,2091,87248.627
weo-2026-04,UGA,total,Low,2092,86770.19
weo-2026-04,UGA,total,Low,2093,86266.007
weo-2026-04,UGA,total,Low,2094,85726.718
weo-2026-04,UGA,total,Low,2095,85165.866
weo-2026-04,UGA,total,Low,2096,84577.265
weo-2026-04,UGA,total,Low,2097,83953.673
weo-2026-04,UGA,total,Low,2098,83307.874
weo-2026-04,UGA,total,Low,2099,82646.092
weo-2026-04,UGA,total,Medium,2009,31451.148
weo-2026-04,UGA,total,Medium,2010,32390.803
weo-2026-04,UGA,total,Medium,2011,33354.544
weo-2026-04,UGA,total,Medium,2012,34337.437
weo-2026-04,UGA,total,Medium,2013,35337.041
weo-2026-04,UGA,total,Medium,2014,36395.54
weo-2026-04,UGA,total,Medium,2015,37531.445
weo-2026-04,UGA,total,Medium,2016,38799.154
weo-2026-04,UGA,total,Medium,2017,40177.388
weo-2026-04,UGA,total,Medium,2018,41565.831
weo-2026-04,UGA,total,Medium,2019,42999.639
weo-2026-04,UGA,total,Medium,2020,44457.154
weo-2026-04,UGA,total,Medium,2021,45910.932
weo-2026-04,UGA,total,Medium,2022,47312.721
weo-2026-04,UGA,total,Medium,2023,48656.603
weo-2026-04,UGA,total,Medium,2024,50015.093
weo-2026-04,UGA,total,Medium,2025,51384.894
weo-2026-04,UGA,total,Medium,2026,52761.468
weo-2026-04,UGA,total,Medium,2027,54144.272000000004
weo-2026-04,UGA,total,Medium,2028,55532.56
weo-2026-04,UGA,total,Medium,2029,56922.792
weo-2026-04,UGA,total,Medium,2030,58312.941
weo-2026-04,UGA,total,Medium,2031,59703.534
weo-2026-04,UGA,total,Medium,2032,61089.054
weo-2026-04,UGA,total,Medium,2033,62464.109
weo-2026-04,UGA,total,Medium,2034,63833.868
weo-2026-04,UGA,total,Medium,2035,65205.574
weo-2026-04,UGA,total,Medium,2036,66573.73300000001
weo-2026-04,UGA,total,Medium,2037,67942.63
weo-2026-04,UGA,total,Medium,2038,69312.208
weo-2026-04,UGA,total,Medium,2039,70669.876
weo-2026-04,UGA,total,Medium,2040,72020.421
weo-2026-04,UGA,total,Medium,2041,73372.654
weo-2026-04,UGA,total,Medium,2042,74730.007
weo-2026-04,UGA,total,Medium,2043,76090.991
weo-2026-04,UGA,total,Medium,2044,77449.519
weo-2026-04,UGA,total,Medium,2045,78797.992
weo-2026-04,UGA,total,Medium,2046,80139.17599999999
weo-2026-04,UGA,total,Medium,2047,81478.502
weo-2026-04,UGA,total,Medium,2048,82812.093
weo-2026-04,UGA,total,Medium,2049,84130.054
weo-2026-04,UGA,total,Medium,2050,85431.203
weo-2026-04,UGA,total,Medium,2051,86718.841
weo-2026-04,UGA,total,Medium,2052,87994.731
weo-2026-04,UGA,total,Medium,2053,89259.477
weo-2026-04,UGA,total,Medium,2054,90505.89
weo-2026-04,UGA,total,Medium,2055,91729.147
weo-2026-04,UGA,total,Medium,2056,92930.869
weo-2026-04,UGA,total,Medium,2057,94115.087
weo-2026-04,UGA,total,Medium,2058,95281.802
weo-2026-04,UGA,total,Medium,2059,96426.132
weo-2026-04,UGA,total,Medium,2060,97542.31199999999
weo-2026-04,UGA,total,Medium,2061,98640.641
weo-2026-04,UGA,total,Medium,2062,99723.531
weo-2026-04,UGA,total,Medium,2063,100778.772
weo-2026-04,UGA,total,Medium,2064,101810.174
weo-2026-04,UGA,total,Medium,2065,102815.036
weo-2026-04,UGA,total,Medium,2066,103793.948
weo-2026-04,UGA,total,Medium,2067,104749.952
weo-2026-04,UGA,total,Medium,2068,105679.492
weo-2026-04,UGA,total,Medium,2069,106581.041
weo-2026-04,UGA,total,Medium,2070,107461.468
weo-2026-04,UGA,total,Medium,2071,108317.272
weo-2026-04,UGA,total,Medium,2072,109144.75600000001
weo-2026-04,UGA,total,Medium,2073,109944.912
weo-2026-04,UGA,total,Medium,2074,110717.753
weo-2026-04,UGA,total,Medium,2075,111470.72
weo-2026-04,UGA,total,Medium,2076,112201.024
weo-2026-04,UGA,total,Medium,2077,112898.957
weo-2026-04,UGA,total,Medium,2078,113567.43
weo-2026-04,UGA,total,Medium,2079,114203.97899999999
weo-2026-04,UGA,total,Medium,2080,114812.18
weo-2026-04,UGA,total,Medium,2081,115393.56
weo-2026-04,UGA,total,Medium,2082,115943.226
weo-2026-04,UGA,total,Medium,2083,116468.07
weo-2026-04,UGA,total,Medium,2084,116958.195
weo-2026-04,UGA,total,Medium,2085,117410.682
weo-2026-04,UGA,total,Medium,2086,117831.254
weo-2026-04,UGA,total,Medium,2087,118229.69
weo-2026-04,UGA,total,Medium,2088,118604.117
weo-2026-04,UGA,total,Medium,2089,118950.728
weo-2026-04,UGA,total,Medium,2090,119267.675
weo-2026-04,UGA,total,Medium,2091,119548.481
weo-2026-04,UGA,total,Medium,2092,119802.175
weo-2026-04,UGA,total,Medium,2093,120030.491
weo-2026-04,UGA,total,Medium,2094,120223.596
weo-2026-04,UGA,total,Medium,2095,120394.756
weo-2026-04,UGA,total,Medium,2096,120537.696
weo-2026-04,UGA,total,Medium,2097,120644.958
weo-2026-04,UGA,total,Medium,2098,120728.726
weo-2026-04,UGA,total,Medium,2099,120794.428
weo-2026-04,UGA,total,High,2009,31451.148
weo-2026-04,UGA,total,High,2010,32390.803
weo-2026-04,UGA,total,High,2011,33354.544
weo-2026-04,UGA,total,High,2012,34337.437
weo-2026-04,UGA,total,High,2013,35337.041
weo-2026-04,UGA,total,High,2014,36395.54
weo-2026-04,UGA,total,High,2015,37531.445
weo-2026-04,UGA,total,High,2016,38799.154
weo-2026-04,UGA,total,High,2017,40177.388
weo-2026-04,UGA,total,High,2018,41565.831
weo-2026-04,UGA,total,High,2019,42999.639
weo-2026-04,UGA,total,High,2020,44457.154
weo-2026-04,UGA,total,High,2021,45910.932
weo-2026-04,UGA,total,High,2022,47312.721
weo-2026-04,UGA,total,High,2023,48656.603
weo-2026-04,UGA,total,High,2024,50065.549999999996
weo-2026-04,UGA,total,High,2025,51537.669
weo-2026-04,UGA,total,High,2026,53019.488
weo-2026-04,UGA,total,High,2027,54510.642
weo-2026-04,UGA,total,High,2028,56010.451
weo-2026-04,UGA,total,High,2029,57549.669
weo-2026-04,UGA,total,High,2030,59127.673
weo-2026-04,UGA,total,High,2031,60711.761
weo-2026-04,UGA,total,High,2032,62295.787
weo-2026-04,UGA,total,High,2033,63874.087999999996
weo-2026-04,UGA,total,High,2034,65477.695
weo-2026-04,UGA,total,High,2035,67114.851
weo-2026-04,UGA,total,High,2036,68754.878
weo-2026-04,UGA,total,High,2037,70401.72899999999
weo-2026-04,UGA,total,High,2038,72055.426
weo-2026-04,UGA,total,High,2039,73703.768
weo-2026-04,UGA,total,High,2040,75352.474
weo-2026-04,UGA,total,High,2041,77011.813
weo-2026-04,UGA,total,High,2042,78686.958
weo-2026-04,UGA,total,High,2043,80378.094
weo-2026-04,UGA,total,High,2044,82080.422
weo-2026-04,UGA,total,High,2045,83787.395
weo-2026-04,UGA,total,High,2046,85502.823
weo-2026-04,UGA,total,High,2047,87233.193
weo-2026-04,UGA,total,High,2048,88975.636
weo-2026-04,UGA,total,High,2049,90721.061
weo-2026-04,UGA,total,High,2050,92468.80500000001
weo-2026-04,UGA,total,High,2051,94222.734
weo-2026-04,UGA,total,High,2052,95985.357
weo-2026-04,UGA,total,High,2053,97757.932
weo-2026-04,UGA,total,High,2054,99533.508
weo-2026-04,UGA,total,High,2055,101307.056
weo-2026-04,UGA,total,High,2056,103079.698
weo-2026-04,UGA,total,High,2057,104854.93
weo-2026-04,UGA,total,High,2058,106632.492
weo-2026-04,UGA,total,High,2059,108407.075
weo-2026-04,UGA,total,High,2060,110172.303
weo-2026-04,UGA,total,High,2061,111938.272
weo-2026-04,UGA,total,High,2062,113707.20999999999
weo-2026-04,UGA,total,High,2063,115466.52
weo-2026-04,UGA,total,High,2064,117219.611
weo-2026-04,UGA,total,High,2065,118963.439
weo-2026-04,UGA,total,High,2066,120698.186
weo-2026-04,UGA,total,High,2067,122426.504
weo-2026-04,UGA,total,High,2068,124144.754
weo-2026-04,UGA,total,High,2069,125851.557
weo-2026-04,UGA,total,High,2070,127553.989
weo-2026-04,UGA,total,High,2071,129248.669
weo-2026-04,UGA,total,High,2072,130932.058
weo-2026-04,UGA,total,High,2073,132605.378
weo-2026-04,UGA,total,High,2074,134268.316
weo-2026-04,UGA,total,High,2075,135928.194
weo-2026-04,UGA,total,High,2076,137582.68
weo-2026-04,UGA,total,High,2077,139221.988
weo-2026-04,UGA,total,High,2078,140848.82
weo-2026-04,UGA,total,High,2079,142461.03
weo-2026-04,UGA,total,High,2080,144062.543
weo-2026-04,UGA,total,High,2081,145654.95799999998
weo-2026-04,UGA,total,High,2082,147233.299
weo-2026-04,UGA,total,High,2083,148803.794
weo-2026-04,UGA,total,High,2084,150356.23500000002
weo-2026-04,UGA,total,High,2085,151888.072
weo-2026-04,UGA,total,High,2086,153405.04
weo-2026-04,UGA,total,High,2087,154916.328
weo-2026-04,UGA,total,High,2088,156419.534
weo-2026-04,UGA,total,High,2089,157910.702
weo-2026-04,UGA,total,High,2090,159387.645
weo-2026-04,UGA,total,High,2091,160843.478
weo-2026-04,UGA,total,High,2092,162286.726
weo-2026-04,UGA,total,High,2093,163718.464
weo-2026-04,UGA,total,High,2094,165128.407
weo-2026-04,UGA,total,High,2095,166529.67
weo-2026-04,UGA,total,High,2096,167916.02
weo-2026-04,UGA,total,High,2097,169279.919
weo-2026-04,UGA,total,High,2098,170633.019
weo-2026-04,UGA,total,High,2099,171979.951
weo-2026-04,KEN,working_age,Low,2009,21881.525
weo-2026-04,KEN,working_age,Low,2010,22580.905000000002
weo-2026-04,KEN,working_age,Low,2011,23276.814000000002
weo-2026-04,KEN,working_age,Low,2012,23981.296
weo-2026-04,KEN,working_age,Low,2013,24700.814000000002
weo-2026-04,KEN,working_age,Low,2014,25425.715
weo-2026-04,KEN,working_age,Low,2015,26161.395
weo-2026-04,KEN,working_age,Low,2016,26948.413999999997
weo-2026-04,KEN,working_age,Low,2017,27770.184
weo-2026-04,KEN,working_age,Low,2018,28569.552
weo-2026-04,KEN,working_age,Low,2019,29382.342
weo-2026-04,KEN,working_age,Low,2020,30247.734
weo-2026-04,KEN,working_age,Low,2021,31129.981
weo-2026-04,KEN,working_age,Low,2022,32044.127
weo-2026-04,KEN,working_age,Low,2023,33003.94
weo-2026-04,KEN,working_age,Low,2024,33971.375
weo-2026-04,KEN,working_age,Low,2025,34934.452
weo-2026-04,KEN,working_age,Low,2026,35879.221
weo-2026-04,KEN,working_age,Low,2027,36794.797
weo-2026-04,KEN,working_age,Low,2028,37678.202
weo-2026-04,KEN,working_age,Low,2029,38535.601
weo-2026-04,KEN,working_age,Low,2030,39379.456
weo-2026-04,KEN,working_age,Low,2031,40213.423
weo-2026-04,KEN,working_age,Low,2032,41035.1
weo-2026-04,KEN,working_age,Low,2033,41846.585
weo-2026-04,KEN,working_age,Low,2034,42644.167
weo-2026-04,KEN,working_age,Low,2035,43429.174
weo-2026-04,KEN,working_age,Low,2036,44214.376
weo-2026-04,KEN,working_age,Low,2037,45003.314
weo-2026-04,KEN,working_age,Low,2038,45797.353
weo-2026-04,KEN,working_age,Low,2039,46540.027
weo-2026-04,KEN,working_age,Low,2040,47228.505
weo-2026-04,KEN,working_age,Low,2041,47915.532
weo-2026-04,KEN,working_age,Low,2042,48599.682
weo-2026-04,KEN,working_age,Low,2043,49279.732
weo-2026-04,KEN,working_age,Low,2044,49914.734000000004
weo-2026-04,KEN,working_age,Low,2045,50503.081
weo-2026-04,KEN,working_age,Low,2046,51081.459
weo-2026-04,KEN,working_age,Low,2047,51648.028
weo-2026-04,KEN,working_age,Low,2048,52198.752
weo-2026-04,KEN,working_age,Low,2049,52702.878
weo-2026-04,KEN,working_age,Low,2050,53159.668
weo-2026-04,KEN,working_age,Low,2051,53595.011
weo-2026-04,KEN,working_age,Low,2052,54004.111
weo-2026-04,KEN,working_age,Low,2053,54387.548
weo-2026-04,KEN,working_age,Low,2054,54747.894
weo-2026-04,KEN,working_age,Low,2055,55088.374
weo-2026-04,KEN,working_age,Low,2056,55411.084
weo-2026-04,KEN,working_age,Low,2057,55718.641
weo-2026-04,KEN,working_age,Low,2058,56009.472
weo-2026-04,KEN,working_age,Low,2059,56273.191
weo-2026-04,KEN,working_age,Low,2060,56502.417
weo-2026-04,KEN,working_age,Low,2061,56697.053
weo-2026-04,KEN,working_age,Low,2062,56857.689
weo-2026-04,KEN,working_age,Low,2063,56978.687
weo-2026-04,KEN,working_age,Low,2064,57060.234000000004
weo-2026-04,KEN,working_age,Low,2065,57102.104
weo-2026-04,KEN,working_age,Low,2066,57103.349
weo-2026-04,KEN,working_age,Low,2067,57065.526
weo-2026-04,KEN,working_age,Low,2068,56991.951
weo-2026-04,KEN,working_age,Low,2069,56883.791
weo-2026-04,KEN,working_age,Low,2070,56737.509
weo-2026-04,KEN,working_age,Low,2071,56553.307
weo-2026-04,KEN,working_age,Low,2072,56330.294
weo-2026-04,KEN,working_age,Low,2073,56067.074
weo-2026-04,KEN,working_age,Low,2074,55770.896
weo-2026-04,KEN,working_age,Low,2075,55452.088
weo-2026-04,KEN,working_age,Low,2076,55121.929000000004
weo-2026-04,KEN,working_age,Low,2077,54787.883
weo-2026-04,KEN,working_age,Low,2078,54449.494
weo-2026-04,KEN,working_age,Low,2079,54105.694
weo-2026-04,KEN,working_age,Low,2080,53752.674999999996
weo-2026-04,KEN,working_age,Low,2081,53385.086
weo-2026-04,KEN,working_age,Low,2082,53000.842000000004
weo-2026-04,KEN,working_age,Low,2083,52601.674
weo-2026-04,KEN,working_age,Low,2084,52189.378
weo-2026-04,KEN,working_age,Low,2085,51762.957
weo-2026-04,KEN,working_age,Low,2086,51316.665
weo-2026-04,KEN,working_age,Low,2087,50848.157
